Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2097, eco11, 3, 150.69, 21.59, 0, 365, 0, 
2098, eco11, 3, 168.05, 20.64, 0, 365, 0, 
2099, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2100, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2101, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2102, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2103, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2104, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2105, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2106, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2107, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2108, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2109, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2110, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2111, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2112, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2113, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2114, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2115, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2116, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2117, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2118, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2119, eco11, 3, 106.58, 22.37, 0, 365, 0, 
2020, eco18, 4, 91.37, 19.24, 0, 365, 0, 
2021, eco18, 4, 185.38, 17.78, 0, 365, 0, 
2022, eco18, 4, 115.54, 16.7, 15, 320, 0, 
2023, eco18, 4, 134.78, 17.72, 0, 313, 0, 
2024, eco18, 4, 147.5, 17.29, 0, 334, 0, 
2025, eco18, 4, 88.76, 19.05, 0, 320, 0, 
2026, eco18, 4, 188.2, 18.48, 0, 365, 0, 
2027, eco18, 4, 72.6, 18.38, 0, 365, 0, 
2028, eco18, 4, 147.86, 18.48, 0, 365, 0, 
2029, eco18, 4, 239.01, 18.33, 0, 365, 0, 
2030, eco18, 4, 112.24, 18.88, 0, 365, 0, 
2031, eco18, 4, 129.12, 18.33, 0, 365, 0, 
2032, eco18, 4, 150.29, 18.14, 0, 365, 0, 
2033, eco18, 4, 187.44, 17.77, 0, 337, 0, 
2034, eco18, 4, 185.18, 18.01, 0, 365, 0, 
2035, eco18, 4, 105.13, 18.48, 0, 336, 0, 
2036, eco18, 4, 170.2, 19.24, 0, 342, 0, 
2037, eco18, 4, 147.71, 18.38, 0, 315, 0, 
2038, eco18, 4, 118.46, 19.91, 0, 365, 0, 
2039, eco18, 4, 131.57, 18.94, 0, 365, 0, 
2040, eco18, 4, 126.63, 19.33, 0, 365, 0, 
2041, eco18, 4, 136.28, 18.12, 0, 318, 0, 
2042, eco18, 4, 184.08, 18.74, 0, 365, 0, 
2043, eco18, 4, 136.5, 19.06, 0, 365, 0, 
2044, eco18, 4, 115.44, 19.81, 0, 365, 0, 
2045, eco18, 4, 156.33, 18.74, 0, 365, 0, 
2046, eco18, 4, 157.02, 19.63, 0, 320, 0, 
2047, eco18, 4, 146.14, 18.62, 0, 318, 0, 
2048, eco18, 4, 159.52, 18.52, 0, 343, 0, 
2049, eco18, 4, 96.34, 19.09, 0, 365, 0, 
2050, eco18, 4, 112.8, 19.91, 0, 365, 0, 
2051, eco18, 4, 111.95, 19.17, 0, 346, 0, 
2052, eco18, 4, 129.63, 19.12, 0, 319, 0, 
